INFO:root:Start SimCLR fine-tuning head for 200 epochs.
INFO:root:Training with gpu: False.
DEBUG:root:Epoch: 148 	 Loss: 1.2395927906036377 	 train acc: tensor([37.3016], device='cuda:3') 	 val acc: tensor([34.3883], device='cuda:3')
DEBUG:root:Epoch: 149 	 Loss: 1.2499382495880127 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([29.9787], device='cuda:3')
DEBUG:root:Epoch: 150 	 Loss: 1.2787925004959106 	 train acc: tensor([46.0317], device='cuda:3') 	 val acc: tensor([27.4893], device='cuda:3')
DEBUG:root:Epoch: 151 	 Loss: 1.2311314344406128 	 train acc: tensor([38.0952], device='cuda:3') 	 val acc: tensor([35.3485], device='cuda:3')
DEBUG:root:Epoch: 152 	 Loss: 1.1937305927276611 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([36.3798], device='cuda:3')
DEBUG:root:Epoch: 153 	 Loss: 1.2365546226501465 	 train acc: tensor([38.8889], device='cuda:3') 	 val acc: tensor([30.7255], device='cuda:3')
DEBUG:root:Epoch: 154 	 Loss: 1.230194091796875 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([34.9573], device='cuda:3')
DEBUG:root:Epoch: 155 	 Loss: 1.1499735116958618 	 train acc: tensor([46.8254], device='cuda:3') 	 val acc: tensor([39.1536], device='cuda:3')
DEBUG:root:Epoch: 156 	 Loss: 1.230085849761963 	 train acc: tensor([51.5873], device='cuda:3') 	 val acc: tensor([27.5960], device='cuda:3')
DEBUG:root:Epoch: 157 	 Loss: 1.210667371749878 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([28.4851], device='cuda:3')
DEBUG:root:Epoch: 158 	 Loss: 1.2371461391448975 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([37.4467], device='cuda:3')
DEBUG:root:Epoch: 159 	 Loss: 1.2193185091018677 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([36.0597], device='cuda:3')
DEBUG:root:Epoch: 160 	 Loss: 1.2440555095672607 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([31.1878], device='cuda:3')
DEBUG:root:Epoch: 161 	 Loss: 1.2637665271759033 	 train acc: tensor([50.0000], device='cuda:3') 	 val acc: tensor([31.4011], device='cuda:3')
DEBUG:root:Epoch: 162 	 Loss: 1.2517811059951782 	 train acc: tensor([50.0000], device='cuda:3') 	 val acc: tensor([38.8691], device='cuda:3')
DEBUG:root:Epoch: 163 	 Loss: 1.2568724155426025 	 train acc: tensor([49.2064], device='cuda:3') 	 val acc: tensor([36.4509], device='cuda:3')
DEBUG:root:Epoch: 164 	 Loss: 1.2379041910171509 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([26.5292], device='cuda:3')
DEBUG:root:Epoch: 165 	 Loss: 1.2226455211639404 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([25.3912], device='cuda:3')
DEBUG:root:Epoch: 166 	 Loss: 1.2500996589660645 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([40.0427], device='cuda:3')
DEBUG:root:Epoch: 167 	 Loss: 1.2462159395217896 	 train acc: tensor([52.3810], device='cuda:3') 	 val acc: tensor([42.0341], device='cuda:3')
DEBUG:root:Epoch: 168 	 Loss: 1.242996335029602 	 train acc: tensor([51.5873], device='cuda:3') 	 val acc: tensor([30.6543], device='cuda:3')
DEBUG:root:Epoch: 169 	 Loss: 1.1589597463607788 	 train acc: tensor([46.8254], device='cuda:3') 	 val acc: tensor([30.7966], device='cuda:3')
DEBUG:root:Epoch: 170 	 Loss: 1.216062307357788 	 train acc: tensor([36.5079], device='cuda:3') 	 val acc: tensor([34.4239], device='cuda:3')
DEBUG:root:Epoch: 171 	 Loss: 1.2498983144760132 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([39.8649], device='cuda:3')
DEBUG:root:Epoch: 172 	 Loss: 1.1994948387145996 	 train acc: tensor([51.5873], device='cuda:3') 	 val acc: tensor([33.9972], device='cuda:3')
